,biExclusiveLevel,brand_name,category,imageAltText,isAppExclusive,isBI,isBest,isFirstAccess,isLimitedEdition,isLimitedTimeOffer,isNatural,isNew,isOnlineOnly,isOrganic,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice
2977,none,Jack Black,/shop/lip-balm-treatments-lips-makeup,Jack Black - Intense Therapy Lip Balm SPF 25,False,False,False,False,False,False,False,False,False,False,False,$8.00,,564344,Standard,
2978,none,Buxom,/shop/lip-balm-treatments-lips-makeup,Buxom - Powerplump Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1959121,Standard,
2979,none,Yves Saint Laurent,/shop/lip-balm-treatments-lips-makeup,Yves Saint Laurent - Volupté Tint-in-Balm,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1919729,Standard,
2980,none,Bite Beauty,/shop/lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Nighttime Lip Therapy,False,False,False,False,False,False,False,False,False,False,True,$22.00,,2188860,Standard,
2981,none,PAT McGRATH LABS,/shop/lip-balm-treatments-lips-makeup,PAT McGRATH LABS - Lip Fetish Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$40.00,,2123685,Standard,
2982,none,Sol de Janeiro,/shop/lip-balm-treatments-lips-makeup,Sol de Janeiro - Brazilian Kiss Cupuaçu Lip Butter,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1902386,Standard,
2983,none,Jouer Cosmetics,/shop/lip-balm-treatments-lips-makeup,Jouer Cosmetics - Essential Lip Enhancer Shine Balm,False,False,False,False,False,False,False,True,False,False,False,$18.00,,2253839,Standard,
2984,none,ILIA,/shop/lip-balm-treatments-lips-makeup,ILIA - Tinted Lip Conditioner,False,False,False,False,False,False,False,False,False,False,False,$28.00,,2197705,Standard,
2985,none,KOSAS,/shop/lip-balm-treatments-lips-makeup,KOSAS - Kosasport LipFuel Hyaluronic Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,2217560,Standard,
2986,none,Josie Maran,/shop/lip-balm-treatments-lips-makeup,Josie Maran - Argan Lip Sting Plumping Butter,False,False,False,False,False,False,False,False,False,False,False,$23.00,,1842996,Standard,
2987,none,Kiehl's Since 1851,/shop/lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Butterstick Lip Treatment SPF 30,False,False,False,False,False,False,False,False,False,False,False,$22.00,,2126068,Standard,
2988,none,Bite Beauty,/shop/lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Weekly Lip Scrub,False,False,False,False,False,False,False,False,False,False,True,$20.00,,2188852,Standard,
2989,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Lemon Hydrating Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,2186658,Standard,
2990,none,Givenchy,/shop/lip-balm-treatments-lips-makeup,Givenchy - Le Rouge Perfecto Beautifying Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$37.00 - $40.00,,2091593,Standard,
2991,none,Dr. Barbara Sturm,/shop/lip-balm-treatments-lips-makeup,Dr. Barbara Sturm - Lip Balm,False,False,False,False,False,False,False,True,True,False,False,$55.00,,2270304,Standard,
2992,none,Hourglass,/shop/lip-balm-treatments-lips-makeup,Hourglass - N° 28 Lip Treatment Oil,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1500826,Standard,
2993,none,SEPHORA COLLECTION,/shop/lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Melting Lip Clicks,False,False,False,False,False,False,False,False,False,False,True,$14.00,,1989979,Standard,
2994,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Mint Rush Freshening Lip Treatment,False,False,False,False,False,False,False,False,False,False,False,$24.00,,2175503,Standard,
2995,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Polish Exfoliator,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1297183,Standard,
2996,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Coconut Hydrating Lip Balm,False,False,False,False,True,False,False,False,False,False,True,$18.00,,2076420,Standard,
2997,none,OLEHENRIKSEN,/shop/lip-balm-treatments-lips-makeup,OLEHENRIKSEN - Lucky Pucker™ Lip Scrub,False,False,False,False,False,False,False,True,False,False,True,$16.00,,2254654,Standard,
2998,none,Farmacy,/shop/lip-balm-treatments-lips-makeup,Farmacy - Honey Butter Beeswax Lip Balm,False,False,False,False,False,False,False,False,False,False,True,$10.00,,2042794,Standard,
2999,none,Supergoop!,/shop/lip-balm-treatments-lips-makeup,Supergoop! - AcaiFusion Lip Balm Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$9.50,,1336734,Standard,
3000,none,Perricone MD,/shop/lip-balm-treatments-lips-makeup,Perricone MD - No Makeup Lipstick Broad Spectrum SPF 15,False,False,False,False,False,False,False,True,False,False,False,$30.00,,2212025,Standard,
3001,none,Clarins,/shop/lip-balm-treatments-lips-makeup,Clarins - Lip Comfort Oil,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1923796,Standard,
3002,none,CLINIQUE,/shop/lip-balm-treatments-lips-makeup,CLINIQUE - Chubby Stick Intense Moisturizing Lip Colour Balm,False,False,False,False,False,False,False,False,False,False,False,$18.50,,1483296,Standard,
3003,none,Ciaté London,/shop/lip-balm-treatments-lips-makeup,Ciaté London - Watermelon Burst Hydrating Lip Oil,False,False,False,False,False,False,False,False,False,False,True,$16.00,,2204238,Standard,
3004,none,CLINIQUE,/shop/lip-balm-treatments-lips-makeup,CLINIQUE - Moisture Surge™ Lip Hydro-Plump Treatment,False,False,False,False,False,False,False,True,False,False,False,$17.50,,2240299,Standard,
3005,none,tarte,/shop/lip-balm-treatments-lips-makeup,tarte - Pink Sands Quench Lip Rescue Balm - Sea Collection,False,False,False,False,True,False,False,False,False,False,True,$19.00,,2217255,Standard,
3006,none,Ciaté London,/shop/lip-balm-treatments-lips-makeup,Ciaté London - Watermelon Burst Hydrating Face Primer & Lip Oil,False,False,False,False,False,False,False,True,False,False,True,$15.00,,2204246,Standard,
3007,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Rosebud Salve in a Tube,False,False,False,False,False,False,False,False,False,False,False,$7.00,,1267418,Standard,
3008,none,CLINIQUE,/shop/lip-balm-treatments-lips-makeup,CLINIQUE - Repairwear Intensive Lip Treatment,False,False,False,False,False,False,False,False,False,False,False,$31.00,,883306,Standard,
3009,none,SEPHORA COLLECTION,/shop/lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Refresh and Prep Lip Scrubber,False,False,False,False,True,False,False,False,False,False,True,$8.00,,2021772,Standard,
3010,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Caramel Hydrating Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1924810,Standard,
3011,none,IT Cosmetics,/shop/lip-balm-treatments-lips-makeup,IT Cosmetics - Je Ne Sais Quoi Hydrating Lip Balm Treatment,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1868223,Standard,
3012,none,Kiehl's Since 1851,/shop/lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Kiehl's Lip Balm #1,False,False,False,False,False,False,False,False,False,False,False,$9.50,,1989664,Standard,
3013,none,First Aid Beauty,/shop/lip-balm-treatments-lips-makeup,First Aid Beauty - Ultra Repair® Intensive Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$20.00,,1767565,Standard,
3014,none,Jouer Cosmetics,/shop/lip-balm-treatments-lips-makeup,Jouer Cosmetics - Essential Lip Enhancer Balm,False,False,False,False,False,False,False,False,False,False,False,$16.00,,2122679,Standard,
3015,none,Yves Saint Laurent,/shop/lip-balm-treatments-lips-makeup,Yves Saint Laurent - Volupté Plump-in-Color Plumping Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$39.00,,2179299,Standard,
3016,none,Dior,/shop/lip-balm-treatments-lips-makeup,Dior - Dior Addict Lip Sugar Scrub,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1916857,Standard,
3017,none,Winky Lux,/shop/lip-balm-treatments-lips-makeup,Winky Lux - Confetti Lip Balm,False,False,False,False,False,False,False,True,False,False,False,$14.00,,2189033,Standard,
3018,none,SEPHORA COLLECTION,/shop/lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Color Enhancing Lip Oil,False,False,False,False,False,False,False,False,False,False,True,$10.00,,2149391,Standard,
3019,none,GLAMGLOW,/shop/lip-balm-treatments-lips-makeup,GLAMGLOW - PLUMPRAGEOUS™ Matte Lip Treatment,False,False,False,False,False,False,False,False,False,False,True,$24.00,$17.00,1775196,Standard,
3020,none,trèStiQue,/shop/lip-balm-treatments-lips-makeup,trèStiQue - Mini Plumping Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$12.00,$9.00,2041945,Standard,
3021,none,Mario Badescu,/shop/lip-balm-treatments-lips-makeup,Mario Badescu - Lip Balm,False,False,False,False,False,False,False,False,True,False,False,$8.00,,2185296,Standard,
3022,none,Too Faced,/shop/lip-balm-treatments-lips-makeup,Too Faced - Lip Insurance Lip Primer,False,False,False,False,False,False,False,False,False,False,False,$20.00,,1242510,Standard,
3023,none,PMD,/shop/lip-balm-treatments-lips-makeup,PMD - Kiss Lip Plumping System,False,False,False,False,False,False,False,False,True,False,False,$99.00,$79.00,1958503,Standard,
3024,none,Anastasia Beverly Hills,/shop/lip-balm-treatments-lips-makeup,Anastasia Beverly Hills - Lip Primer,False,False,False,False,False,False,False,False,False,False,False,$16.00,,1792555,Standard,
3025,none,NUDESTIX,/shop/lip-balm-treatments-lips-makeup,NUDESTIX - Gel Color Lip + Cheek Balm,False,False,False,False,False,False,False,False,False,False,False,$26.00,,2228856,Standard,
3026,none,Dr. Dennis Gross Skincare,/shop/lip-balm-treatments-lips-makeup,Dr. Dennis Gross Skincare - Hyaluronic Marine Collagen Lip Cushion,False,False,False,False,False,False,False,False,False,False,False,$30.00,,2120244,Standard,
3027,none,Guerlain,/shop/lip-balm-treatments-lips-makeup,Guerlain - Liplift Lip Primer,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1022318,Standard,
3028,none,Urban Decay,/shop/lip-balm-treatments-lips-makeup,Urban Decay - Ultimate Ozone Multipurpose Primer Pencil,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1704550,Standard,
3029,none,Kiehl's Since 1851,/shop/lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Buttermask Intense Repair Lip Treatment,False,False,False,False,False,False,False,False,False,False,False,$26.00,,2201093,Standard,
3030,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Prep 'n' Paint,False,False,False,False,True,False,False,False,False,False,True,$39.00,,1998400,Standard,$67.00
3031,none,First Aid Beauty,/shop/lip-balm-treatments-lips-makeup,First Aid Beauty - Ultra Repair Lip Therapy,False,False,False,False,False,False,False,False,False,False,False,$12.00,,1379635,Standard,
3032,none,BeautyBio,/shop/lip-balm-treatments-lips-makeup,BeautyBio - Give.Bigger.Kisses GloPRO® Microneedling Facial Regeneration Tool Set,False,False,False,False,True,False,False,False,True,False,True,$249.00,,2205433,Standard,$269.00
3033,none,Bite Beauty,/shop/lip-balm-treatments-lips-makeup,Bite Beauty - Line & Define Lip Primer,False,False,False,False,False,False,False,False,False,False,True,$22.00,,1406156,Standard,
3034,none,Guerlain,/shop/lip-balm-treatments-lips-makeup,Guerlain - KissKiss Roselip - Tinted Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1745793,Standard,
3035,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Rosebud Salve,False,False,False,False,False,False,False,False,False,False,False,$7.00,,683490,Standard,
3036,none,GLAMGLOW,/shop/lip-balm-treatments-lips-makeup,GLAMGLOW - POUTMUD™ Fizzy Lip Exfoliating Treatment,False,False,False,False,False,False,False,False,False,False,False,$24.00,$17.00,1771476,Standard,
3037,none,Kaja,/shop/lip-balm-treatments-lips-makeup,Kaja - Mood Balm Color Changing Lip Moisturizer,False,False,False,False,False,False,False,False,False,False,True,$14.00,,2139467,Standard,
3038,none,Shiseido,/shop/lip-balm-treatments-lips-makeup,Shiseido - Color Gel Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$26.00,,2197234,Standard,
3039,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Wonder Drops Lip Primer,False,False,False,False,False,False,False,False,False,False,False,$26.00,,2129864,Standard,
3040,none,MILK MAKEUP,/shop/lip-balm-treatments-lips-makeup,MILK MAKEUP - KUSH Lip Glaze,False,False,False,False,False,False,False,False,False,False,True,$18.00,,2169258,Standard,
3041,none,BeautyBio,/shop/lip-balm-treatments-lips-makeup,BeautyBio - The Pout Sparkling Rosé Hyaluronic Acid Collagen Plumping Lip Serum,False,False,False,False,False,False,False,False,True,False,False,$35.00,,2163079,Standard,
3042,none,Caudalie,/shop/lip-balm-treatments-lips-makeup,Caudalie - Lip Conditioner,False,False,False,False,False,False,False,False,False,False,False,$12.00,,241653,Standard,
3043,none,Naturally Serious,/shop/lip-balm-treatments-lips-makeup,Naturally Serious - Lip Service 3-In-1 Lip Serum,False,False,False,False,False,False,False,False,False,False,True,$16.00,,2122315,Standard,
3044,none,Winky Lux,/shop/lip-balm-treatments-lips-makeup,Winky Lux - Glimmer Balm,False,False,False,False,False,False,False,False,False,False,False,$14.00 - $16.00,,2147585,Standard,
3045,none,KNC Beauty,/shop/lip-balm-treatments-lips-makeup,KNC Beauty - All Natural Infused Lip Mask- 5 Pack,False,False,False,False,False,False,False,True,True,False,False,$25.00,,2224574,Standard,
3046,none,Too Faced,/shop/lip-balm-treatments-lips-makeup,Too Faced - Peach Lip Scrub - Peaches and Cream Collection,False,False,False,False,False,False,False,False,False,False,True,$18.00,,2107977,Standard,
3047,none,AERIN,/shop/lip-balm-treatments-lips-makeup,AERIN - Rose Lip Conditioner,False,False,False,False,False,False,False,False,True,False,False,$30.00,,1738640,Standard,
3048,none,GLAMGLOW,/shop/lip-balm-treatments-lips-makeup,GLAMGLOW - PLUMPRAGEOUS™ Gloss Lip Treatment,False,False,False,False,False,False,False,False,False,False,True,$24.00,$17.00,1771450,Standard,
3049,none,INC.redible,/shop/lip-balm-treatments-lips-makeup,INC.redible - Roller Baby Lip Gloss,False,False,False,False,False,False,False,False,False,False,False,$10.00,,2200624,Standard,
3050,none,Dr. Brandt Skincare,/shop/lip-balm-treatments-lips-makeup,Dr. Brandt Skincare - needles no more® 3-D LIP PLUMPFIX,False,False,False,False,False,False,False,False,False,False,False,$39.00,,2167658,Standard,
3051,none,tarte,/shop/lip-balm-treatments-lips-makeup,tarte - Sea Sting Zing Plumping Lip Serum,False,False,False,False,False,False,False,False,False,False,True,$24.00,,2186831,Standard,
3052,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Peach Hydrating Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,2186641,Standard,
3053,none,KORA Organics,/shop/lip-balm-treatments-lips-makeup,KORA Organics - Noni Lip Tint,False,False,False,False,False,False,False,False,True,False,True,$24.00,,2233484,Standard,
3054,none,MAKE UP FOR EVER,/shop/lip-balm-treatments-lips-makeup,MAKE UP FOR EVER - Lip Fever: Passion Pink Lip Collection,False,False,False,False,True,False,False,False,False,False,True,$21.00 - $24.00,$8.40 - $9.60,1779933,Standard,
3055,none,KNC Beauty,/shop/lip-balm-treatments-lips-makeup,KNC Beauty - All Natural Collagen Infused Lip Mask,False,False,False,False,False,False,False,True,True,False,False,$5.00,,2224541,Standard,
3056,none,INC.redible,/shop/lip-balm-treatments-lips-makeup,INC.redible - Jelly Shot,False,False,False,False,False,False,False,False,False,False,False,$10.00,,2122752,Standard,
3057,none,trèStiQue,/shop/lip-balm-treatments-lips-makeup,trèStiQue - Matte Color & Shiny Balm Lip Crayon,False,False,False,False,False,False,False,False,True,False,False,$25.00,$18.75,1901339,Standard,
3058,none,SEPHORA COLLECTION,/shop/lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Colorful Gloss Balm Lip Honeys,False,False,False,False,False,False,False,False,False,False,True,$8.00,,2061711,Standard,
3059,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Sugar Cream Tinted Lip Treatment,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1822758,Standard,
3060,none,Jack Black,/shop/lip-balm-treatments-lips-makeup,Jack Black - The Stick Natural Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$7.50,,1816529,Standard,
3061,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Strawberry Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$8.00,,683508,Standard,
3062,none,Primera,/shop/lip-balm-treatments-lips-makeup,Primera - Clean Berry Lip Balm,False,False,False,False,False,False,False,True,True,False,True,$18.00,,2262541,Standard,
3063,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Menthol And Eucalyptus Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$7.00,,1678671,Standard,
3064,none,lilah b.,/shop/lip-balm-treatments-lips-makeup,lilah b. - Tinted Lip Balm,False,False,False,False,False,False,False,False,True,False,False,$36.00,,1978956,Standard,
3065,none,tarte,/shop/lip-balm-treatments-lips-makeup,tarte - Pout Prep Lip Exfoliant,False,False,False,False,False,False,False,False,False,False,False,$16.00,,1961044,Standard,
3066,none,Wander Beauty,/shop/lip-balm-treatments-lips-makeup,Wander Beauty - Beach Balm,False,False,False,False,False,False,False,False,True,False,False,$22.00,,1950559,Standard,
3067,none,Too Faced,/shop/lip-balm-treatments-lips-makeup,Too Faced - Peach Mega Moisture Lip Balm - Peaches and Cream Collection,False,False,False,False,False,False,False,False,False,False,True,$18.00,,2107985,Standard,
3068,none,Lancer,/shop/lip-balm-treatments-lips-makeup,Lancer - Volume Enhancing Lip Serum,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1747872,Standard,
3069,none,tarte,/shop/lip-balm-treatments-lips-makeup,tarte - Lip Facial Lip Scrub - Sea Collection,False,False,False,False,False,False,False,False,False,False,True,$16.00,,1851393,Standard,
3070,none,Primera,/shop/lip-balm-treatments-lips-makeup,Primera - Clean Berry Lip Mask,False,False,False,False,False,False,False,True,False,False,True,$20.00,,2262533,Standard,
3071,none,lululemon selfcare,/shop/lip-balm-treatments-lips-makeup,lululemon selfcare - basic balm,False,False,False,False,False,False,False,True,True,False,False,$14.00,,2256501,Standard,
3072,none,KORA Organics,/shop/lip-balm-treatments-lips-makeup,KORA Organics - Noni Lip Treatment,False,False,False,False,False,False,False,False,True,False,True,$24.00,,2233492,Standard,
3073,none,INC.redible,/shop/lip-balm-treatments-lips-makeup,INC.redible - Gen Yellow Jelly Lip Balm + Nail Polish Duo,False,False,False,False,False,False,False,False,False,False,False,$15.00,,2206522,Standard,$21.00
3074,none,MAKE UP FOR EVER,/shop/lip-balm-treatments-lips-makeup,MAKE UP FOR EVER - Step 1: Skin Equalizer Eye & Lip Primer,False,False,False,False,False,False,False,False,False,False,True,$23.00,,2034668,Standard,
3075,none,Winky Lux,/shop/lip-balm-treatments-lips-makeup,Winky Lux - Matcha Lip Balm,False,False,False,False,False,False,False,False,False,False,True,$14.00,,2200657,Standard,
3076,none,ILIA,/shop/lip-balm-treatments-lips-makeup,ILIA - Balmy Nights,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1874437,Standard,
3077,none,TOM FORD,/shop/lip-balm-treatments-lips-makeup,TOM FORD - Lumière Lip,False,False,False,False,False,False,False,False,False,False,False,$55.00,,2051811,Standard,
3078,none,Skinfix,/shop/lip-balm-treatments-lips-makeup,Skinfix - Barrier+ Lip Repair Balm,False,False,False,False,False,False,False,False,True,False,True,$15.00,,2215978,Standard,
3079,none,Kopari,/shop/lip-balm-treatments-lips-makeup,Kopari - Coconut Lip Scrubby,False,False,False,False,False,False,False,False,True,False,False,$16.00,,2147320,Standard,
3080,none,Fresh,/shop/lip-balm-treatments-lips-makeup,Fresh - Limited Edition Zodiac Sugar Lip Treatment Advanced Therapy,False,False,False,False,True,False,False,False,True,False,False,$26.00,,2132926,Standard,
3081,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Minted Rose Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$8.00,,956359,Standard,
3082,none,AMOREPACIFIC,/shop/lip-balm-treatments-lips-makeup,AMOREPACIFIC - Dual Nourishing Lip Serum,False,False,False,False,False,False,False,False,True,False,False,$42.00,,2139046,Standard,
3083,none,Giorgio Armani Beauty,/shop/lip-balm-treatments-lips-makeup,Giorgio Armani Beauty - Neo Nude Ecstasy Balm,False,False,False,False,False,False,False,False,False,False,False,$34.00,,2079549,Standard,
3084,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Tropical Ambrosia Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$8.00,,1933738,Standard,
3085,none,CLINIQUE,/shop/lip-balm-treatments-lips-makeup,CLINIQUE - Superbalm Lip Treatment,False,False,False,False,False,False,False,False,False,False,False,$17.50,,504274,Standard,
3086,none,Rosebud Perfume Co.,/shop/lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Rose & Mandarin Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$8.00,,1678663,Standard,
3087,none,Grande Cosmetics,/shop/lip-balm-treatments-lips-makeup,Grande Cosmetics - GrandeLIPS Plumping Lip Primer,False,False,False,False,False,False,False,False,False,False,False,$20.00,,2088003,Standard,
3088,none,philosophy,/shop/lip-balm-treatments-lips-makeup,philosophy - Ultimate Miracle Worker Fix Lip Serum Stick,False,False,False,False,False,False,False,False,False,False,False,$23.00,,2028462,Standard,
3089,none,lilah b.,/shop/lip-balm-treatments-lips-makeup,lilah b. - b. kissed Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1978410,Standard,
3090,none,ILIA,/shop/lip-balm-treatments-lips-makeup,ILIA - Modern Romance Gift Set,False,False,False,False,True,False,False,False,False,False,False,$38.00,,2166536,Standard,$56.00
3091,none,trèStiQue,/shop/lip-balm-treatments-lips-makeup,trèStiQue - Sugar Polish + Plumping Balm,False,False,False,False,False,False,False,False,True,False,True,$24.00,$18.00,2060762,Standard,
3092,none,Go-To,/shop/lip-balm-treatments-lips-makeup,Go-To - Lips,False,False,False,False,False,False,False,False,False,False,False,$12.00,,2113165,Standard,
3093,none,ILIA,/shop/lip-balm-treatments-lips-makeup,ILIA - Balmy Days,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1874429,Standard,
3094,none,Caudalie,/shop/lip-balm-treatments-lips-makeup,Caudalie - French Kiss Tinted Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1971761,Standard,
3095,none,Tata Harper,/shop/lip-balm-treatments-lips-makeup,Tata Harper - Be Smitten Tinted Lip Treatment,False,False,False,False,False,False,False,False,True,False,False,$29.00,,1860725,Standard,
3096,none,SEPHORA COLLECTION,/shop/lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Color Enhancing Lip Scrub,False,False,False,False,False,False,False,False,False,False,True,$10.00,,2149383,Standard,
3097,none,Winky Lux,/shop/lip-balm-treatments-lips-makeup,Winky Lux - Matcha Blossom Balm,False,False,False,False,False,False,False,False,False,False,False,$14.00,,2187243,Standard,
3098,none,Eve Lom,/shop/lip-balm-treatments-lips-makeup,Eve Lom - Kiss Mix Colour,False,False,False,False,False,False,False,False,True,False,False,$24.00,,1958586,Standard,
3099,none,Pretty Vulgar,/shop/lip-balm-treatments-lips-makeup,Pretty Vulgar - Silent Treatment Matte Lip Moisturizer,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1950195,Standard,
3100,none,Moroccanoil,/shop/lip-balm-treatments-lips-makeup,Moroccanoil - Lip Balm SPF 20,False,False,False,False,False,False,False,False,False,False,False,$17.00,,1959758,Standard,
3101,none,INC.redible,/shop/lip-balm-treatments-lips-makeup,INC.redible - Say It Jelly Shot,False,False,False,False,False,False,False,False,False,False,False,$10.00,,2206589,Standard,
3102,none,RODIN olio lusso,/shop/lip-balm-treatments-lips-makeup,RODIN olio lusso - Lip Balm Ring,False,False,False,False,False,False,False,False,True,False,False,$15.00,,2206076,Standard,
3103,none,Smashbox,/shop/lip-balm-treatments-lips-makeup,Smashbox - Insta-Matte Lipstick Transformer,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1783497,Standard,
3104,none,TOM FORD,/shop/lip-balm-treatments-lips-makeup,TOM FORD - Hydrating Lip Balm,False,False,False,False,False,False,False,False,True,False,False,$29.00,,1866722,Standard,
3105,none,Bite Beauty,/shop/lip-balm-treatments-lips-makeup,Bite Beauty - Whipped Cherry Lip Scrub,False,False,False,False,False,False,False,False,False,False,True,$18.00,,1392489,Standard,
3106,none,RODIN olio lusso,/shop/lip-balm-treatments-lips-makeup,RODIN olio lusso - Lip Balm,False,False,False,False,False,False,False,False,True,False,False,$36.00,,2205615,Standard,
3107,none,It's Skin,/shop/lip-balm-treatments-lips-makeup,It's Skin - Macaron Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$10.00,,1818749,Standard,
3108,none,INC.redible,/shop/lip-balm-treatments-lips-makeup,INC.redible - Jelly Shot Heart Lip Quencher,False,False,False,False,False,False,False,False,False,False,False,$10.00,,2186070,Standard,
3109,none,TOM FORD,/shop/lip-balm-treatments-lips-makeup,TOM FORD - Lip Exfoliator,False,False,False,False,False,False,False,False,False,False,False,$48.00,,2121895,Standard,
3110,none,CLINIQUE,/shop/lip-balm-treatments-lips-makeup,CLINIQUE - All About Lips,False,False,False,False,False,False,False,False,False,False,False,$26.50,,48579,Standard,
3111,none,Eve Lom,/shop/lip-balm-treatments-lips-makeup,Eve Lom - Kiss Mix,False,False,False,False,False,False,False,False,False,False,False,$22.00,,1780519,Standard,
3112,none,TOM FORD,/shop/lip-balm-treatments-lips-makeup,TOM FORD - Lip Lock Priming Balm,False,False,False,False,False,False,False,False,False,False,False,$47.00,,2121903,Standard,
3113,none,Pretty Vulgar,/shop/lip-balm-treatments-lips-makeup,Pretty Vulgar - Stick To The Story Tinted Lip Balm,False,False,False,False,False,False,False,False,False,False,True,$24.00,,1950047,Standard,
3114,none,SEPHORA COLLECTION,/shop/lip-stain,SEPHORA COLLECTION - Cream Lip Stain Liquid Lipstick,False,False,False,False,False,False,False,False,False,False,True,$4.00 - $14.00,,1296060,Standard,
3115,none,Yves Saint Laurent,/shop/lip-stain,Yves Saint Laurent - Vinyl Cream Lip Stain,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1858042,Standard,
3116,none,Yves Saint Laurent,/shop/lip-stain,Yves Saint Laurent - Water Stain Lip Stain,False,False,False,False,False,False,False,True,False,False,False,$37.00,,2236545,Standard,
3117,none,Too Faced,/shop/lip-stain,Too Faced - Peach Puff Long-Wearing Diffused Matte Lip Color,False,False,False,False,False,False,False,False,False,False,False,$19.00,,2207892,Standard,
3118,none,Yves Saint Laurent,/shop/lip-stain,Yves Saint Laurent - Tatouage Couture Liquid Matte Lip Stain,False,False,False,False,False,False,False,False,False,False,False,$37.00,,2121234,Standard,
3119,none,Yves Saint Laurent,/shop/lip-stain,Yves Saint Laurent - Glossy Stain Lip Color,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1395243,Standard,
3120,none,Dior,/shop/lip-stain,Dior - Dior Addict Lip Tattoo,False,False,False,False,False,False,False,False,False,False,False,$30.00,,1940022,Standard,
3121,none,Bite Beauty,/shop/lip-stain,Bite Beauty - Outburst Longwear Lip Stain,False,False,False,False,False,False,False,False,False,False,True,$24.00,,2224087,Standard,
