,1 star,2 stars,3 stars,4 stars,5 stars,avg_rating,product_id,review_count
1224,10,22,29,34,104,4,2218790,199 reviews
1225,199,226,332,827,"2,819",4.3,2137230,"4,403 reviews"
1226,9,7,18,34,142,4.4,2230274,210 reviews
1227,66,77,131,377,"2,564",4.6,2211076,"3,215 reviews"
1228,65,97,251,679,"2,022",4.4,2181865,"3,114 reviews"
1229,26,19,39,78,198,4.1,2221869,360 reviews
1230,19,7,12,6,13,2.8,2191963,57 reviews
1231,2,6,9,17,92,4.5,2157683,126 reviews
1232,95,72,79,137,397,3.9,1943521,780 reviews
1233,39,51,79,309,"1,995",4.7,1402999,"2,473 reviews"
1234,7,7,8,24,85,4.3,2201473,131 reviews
1235,11,17,17,23,88,4,1839554,156 reviews
1236,45,61,90,253,"1,321",4.6,2171510,"1,770 reviews"
1237,24,30,48,141,451,4.4,2033454,694 reviews
1238,113,117,168,620,"1,723",4.4,1642081,"2,741 reviews"
1239,5,22,73,499,"1,731",4.7,1935659,"2,330 reviews"
1240,19,37,33,63,275,4.3,1484989,427 reviews
1241,0,1,1,2,3,4,2266153,7 reviews
1242,10,25,55,132,473,4.5,2207355,695 reviews
1243,19,24,29,101,455,4.5,1941970,628 reviews
1244,4,6,11,20,95,4.4,2191435,136 reviews
1245,46,56,93,234,831,4.4,2252096,"1,260 reviews"
1246,28,32,86,289,"1,337",4.6,1890615,"1,772 reviews"
1247,69,68,111,257,491,4,2193084,996 reviews
1248,4,5,10,28,166,4.6,2251627,213 reviews
1249,8,10,20,27,123,4.3,2210524,188 reviews
1250,1,1,0,1,13,4.5,2237816,16 reviews
1251,70,64,83,255,932,4.4,1098821,"1,404 reviews"
1252,2,5,6,6,21,4,2191880,40 reviews
1253,8,15,39,160,831,4.7,2027209,"1,053 reviews"
1254,8,19,36,117,270,4.4,2102465,450 reviews
1255,9,18,32,85,642,4.7,1993948,786 reviews
1256,18,12,18,45,159,4.3,1648633,252 reviews
1257,14,19,28,47,179,4.2,2150589,287 reviews
1258,23,32,48,159,677,4.5,2200681,939 reviews
1259,0,0,1,0,5,4.7,2225431,6 reviews
1260,3,7,15,20,79,4.3,2118982,124 reviews
1261,32,36,139,634,"1,293",4.5,1855402,"2,134 reviews"
1262,15,16,25,94,220,4.3,2229870,370 reviews
1263,9,16,23,25,49,3.7,2144632,122 reviews
1264,19,10,12,21,54,3.7,2076313,116 reviews
1265,0,2,0,3,21,4.7,2261055,26 reviews
1266,11,10,11,28,58,3.9,1837327,118 reviews
1267,0,0,0,0,1,5,2274249,1 review
1268,8,12,13,19,95,4.2,2070076,147 reviews
1269,2,5,4,10,25,4.1,2220812,46 reviews
1270,16,14,28,67,207,4.3,1719244,332 reviews
1271,1,3,3,6,52,4.6,1987809,65 reviews
1272,2,8,15,35,266,4.7,2254555,326 reviews
1273,11,5,11,13,96,4.3,1875046,136 reviews
1274,7,10,13,33,113,4.3,2028884,176 reviews
1275,1,7,8,9,49,4.3,1933308,74 reviews
1276,2,3,3,8,15,4,2090124,31 reviews
1277,1,3,5,8,47,4.5,2135655,64 reviews
1278,10,9,12,18,28,3.6,1902725,77 reviews
1279,112,114,131,312,"1,005",4.2,1961093,"1,674 reviews"
1280,9,6,17,15,106,4.3,1813492,153 reviews
1281,3,7,15,20,79,4.3,2118982,124 reviews
1282,7,13,47,197,477,4.5,2207256,741 reviews
1283,2,6,48,216,720,4.7,2098549,992 reviews
1284,12,8,4,9,34,3.7,2061653,67 reviews
1285,12,8,14,35,193,4.5,2112704,262 reviews
1286,9,7,5,2,10,2.9,2243079,33 reviews
1287,27,20,47,73,494,4.5,2219079,661 reviews
1288,34,62,125,369,"1,381",4.5,1330281,"1,971 reviews"
1289,4,1,2,5,31,4.3,1966035,43 reviews
1290,1,0,1,3,26,4.7,2119790,31 reviews
1291,0,0,0,2,13,4.9,2084234,15 reviews
1292,1,0,2,3,32,4.7,2234565,38 reviews
1293,4,7,10,24,91,4.4,2137222,136 reviews
1294,13,8,7,24,100,4.3,1911551,152 reviews
1295,2,3,6,14,78,4.6,1947415,103 reviews
1296,25,24,18,35,143,4,1898071,245 reviews
1297,15,6,9,15,24,3.4,2171379,69 reviews
1298,26,31,49,96,216,4.1,1582741,418 reviews
1299,30,28,28,107,301,4.3,1631951,494 reviews
1300,4,9,14,28,75,4.2,1540053,130 reviews
1301,0,3,9,8,77,4.6,2169969,97 reviews
1302,4,1,2,1,14,3.9,2090389,22 reviews
1303,0,0,0,2,11,4.8,2150662,13 reviews
1304,0,0,1,3,19,4.8,2231371,23 reviews
1305,71,83,133,343,"1,173",4.4,756593,"1,803 reviews"
1306,0,1,2,0,2,3.6,2198075,5 reviews
1307,14,21,24,68,195,4.3,1613272,322 reviews
1308,0,1,0,0,5,4.5,1978360,6 reviews
1309,18,12,30,91,499,4.6,1711001,650 reviews
1310,4,7,10,17,95,4.4,2027522,133 reviews
1311,7,1,1,1,9,3.2,2110542,19 reviews
1312,9,6,5,6,23,3.6,1648385,49 reviews
1313,2,3,5,5,24,4.2,2208007,39 reviews
1314,18,17,10,18,77,3.8,1994151,140 reviews
1315,1,1,4,7,30,4.5,2156131,43 reviews
1316,6,4,14,30,182,4.6,1973163,236 reviews
1317,12,17,26,31,150,4.2,1784438,236 reviews
1318,11,42,87,248,423,4.3,2181915,811 reviews
1319,5,5,19,51,116,4.4,2197747,196 reviews
1320,6,4,7,8,41,4.1,1735067,66 reviews
1321,9,12,10,10,28,3.5,1672609,69 reviews
1322,34,30,33,23,81,3.4,2028272,201 reviews
1323,45,34,41,31,110,3.5,1703768,261 reviews
1324,21,28,43,168,492,4.4,1098888,752 reviews
1325,3,3,7,11,36,4.2,2179257,60 reviews
1326,1,1,5,8,31,4.5,1539907,46 reviews
1327,0,3,0,2,7,4.1,2187144,12 reviews
1328,1,1,0,2,7,4.2,2143477,11 reviews
1329,7,8,9,10,78,4.3,2141596,112 reviews
1330,0,2,0,0,7,4.3,2220069,9 reviews
1331,4,4,5,6,12,3.6,1907849,31 reviews
1332,3,3,3,1,15,3.9,1673334,25 reviews
1333,0,0,0,0,4,5,2157121,4 reviews
1334,3,4,4,6,35,4.3,2140648,52 reviews
1335,0,2,2,4,9,4.2,1707504,17 reviews
1336,0,0,0,0,7,5,2106714,7 reviews
1337,9,20,28,101,313,4.5,1118819,471 reviews
1338,12,14,6,16,34,3.6,2034874,82 reviews
1339,1,0,2,2,0,3,2101897,5 reviews
1340,0,0,0,5,11,4.7,1987197,16 reviews
1341,18,11,8,25,89,4,1575265,151 reviews
1342,9,10,2,9,20,3.4,1993419,50 reviews
1343,2,1,0,0,4,3.4,2157147,7 reviews
1344,0,1,3,1,5,4,2205722,10 reviews
1345,3,0,1,2,13,4.2,2125466,19 reviews
1346,2,3,0,1,5,3.4,2202539,11 reviews
1347,4,3,5,1,11,3.5,1901446,24 reviews
1348,1,2,2,4,8,3.9,2174977,17 reviews
1349,6,1,1,4,7,3.3,1975085,19 reviews
1350,0,0,2,0,10,4.7,2115319,12 reviews
1351,2,4,4,2,17,4,2206480,29 reviews
1352,3,1,2,8,18,4.2,1920594,32 reviews
1353,5,15,9,16,53,4,1505163,98 reviews
1354,8,4,6,16,58,4.2,1627421,92 reviews
1355,5,4,0,3,9,3.3,2097483,21 reviews
1356,1,0,1,0,4,4,2225753,6 reviews
1357,13,11,23,31,36,3.6,1781475,114 reviews
1358,20,25,24,70,228,4.3,1009109,367 reviews
1359,11,14,3,15,44,3.8,1911072,87 reviews
1360,0,1,0,3,4,4.3,1977537,8 reviews
1361,58,29,42,54,166,3.7,2041598,349 reviews
1362,1,0,0,1,1,3.3,2152601,3 reviews
1363,0,0,0,2,8,4.8,1687003,10 reviews
1364,13,7,27,55,256,4.5,1323153,358 reviews
1365,18,16,19,44,230,4.4,1639855,327 reviews
1366,21,13,25,57,244,4.4,1289693,360 reviews
1367,1,2,3,0,7,3.8,1875038,13 reviews
1368,68,46,83,240,"1,870",4.6,1236843,"2,307 reviews"
1369,70,64,83,255,932,4.4,1098821,"1,404 reviews"
1370,127,157,216,677,"2,994",4.5,1073063,"4,171 reviews"
1371,302,204,290,558,"1,075",3.8,1229384,"2,429 reviews"
1372,10,8,20,23,112,4.3,1941277,173 reviews
1373,25,16,18,63,314,4.4,1310572,436 reviews
1374,46,71,90,152,316,3.9,1451418,675 reviews
1375,68,62,103,196,839,4.3,1704436,"1,268 reviews"
1376,17,25,28,55,169,4.1,1622075,294 reviews
1377,13,14,8,13,25,3.3,1873330,73 reviews
1378,16,10,11,19,71,3.9,1899475,127 reviews
1379,3,1,5,11,19,4.1,1978386,39 reviews
1380,18,11,8,25,89,4,1575265,151 reviews
1381,0,1,1,1,0,3,2257285,3 reviews
1382,461,604,877,"2,183","6,941",4.3,2172310,"11,066 reviews"
1383,62,92,118,230,819,4.3,1925577,"1,321 reviews"
1384,98,104,148,342,"1,460",4.4,2223089,"2,152 reviews"
1385,63,112,156,298,729,4.1,1925841,"1,358 reviews"
1386,261,173,126,149,341,3.1,2094548,"1,050 reviews"
1387,111,145,133,213,665,3.9,2173367,"1,267 reviews"
1388,111,119,165,357,984,4.1,2037596,"1,736 reviews"
1389,56,71,111,308,"1,207",4.4,1900315,"1,753 reviews"
1390,25,16,28,93,331,4.4,2137834,493 reviews
1391,2,2,0,2,15,4.2,2247450,21 reviews
1392,191,206,303,"1,055","3,000",4.4,1247204,"4,755 reviews"
1393,163,206,350,770,"2,686",4.3,2209344,"4,175 reviews"
1394,190,214,357,"1,117","2,634",4.3,1810787,"4,512 reviews"
1395,33,36,90,382,"1,060",4.5,2044477,"1,601 reviews"
1396,17,34,52,173,348,4.3,2246841,624 reviews
1397,31,29,30,73,271,4.2,1833532,434 reviews
1398,158,216,323,678,"1,152",4,1686211,"2,527 reviews"
1399,55,61,89,317,811,4.3,1317650,"1,333 reviews"
1400,10,1,4,6,10,3.2,2252179,31 reviews
1401,53,52,66,69,305,4,2113934,545 reviews
1402,14,18,27,56,209,4.3,2103596,324 reviews
1403,13,41,188,777,"1,026",4.4,2040871,"2,045 reviews"
1404,127,85,101,246,843,4.1,2199370,"1,402 reviews"
1405,44,64,80,180,457,4.1,1727338,825 reviews
1406,49,47,41,82,305,4,1697440,524 reviews
1407,135,132,213,373,618,3.8,1779099,"1,471 reviews"
1408,241,316,443,"1,150","2,654",4.2,2086866,"4,804 reviews"
1409,85,107,161,482,"1,181",4.3,870519,"2,016 reviews"
1410,104,121,151,395,755,4,1345206,"1,526 reviews"
1411,6,27,25,64,175,4.3,2228443,297 reviews
1412,127,157,216,677,"2,994",4.5,1073063,"4,171 reviews"
1413,39,30,61,90,198,3.9,2118115,418 reviews
1414,53,43,50,49,141,3.5,2037778,336 reviews
1415,122,137,133,387,996,4.1,1307388,"1,775 reviews"
1416,58,70,67,117,224,3.7,1317775,536 reviews
1417,15,6,35,196,393,4.5,2176444,645 reviews
1418,4,5,5,5,39,4.2,1897123,58 reviews
1419,159,149,174,268,524,3.7,1833888,"1,274 reviews"
1420,29,25,52,127,338,4.3,1626969,571 reviews
1421,154,150,184,420,840,3.9,2086809,"1,748 reviews"
1422,10,12,15,68,189,4.4,2102135,294 reviews
1423,34,51,63,121,288,4,1887447,557 reviews
1424,34,45,79,194,548,4.3,2194009,900 reviews
1425,35,49,80,213,323,4.1,472597,700 reviews
1426,1,3,3,5,13,4,2034775,25 reviews
1427,5,18,43,137,123,4.1,2196871,326 reviews
1428,24,53,145,481,618,4.2,2169860,"1,321 reviews"
1429,41,40,45,85,242,4,1885631,453 reviews
1430,25,34,22,48,98,3.7,1968981,227 reviews
1431,46,71,90,152,316,3.9,1451418,675 reviews
1432,20,21,29,38,141,4,1840461,249 reviews
1433,25,19,20,19,82,3.7,1732296,165 reviews
