brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,review_count,target
Lancôme,setting-powder-face-powder,Lancôme - Long Time No Shine Loose Setting Powder,False,False,False,False,37.0,0.0,2109189,Standard,,182,0
SEPHORA COLLECTION,setting-powder-face-powder,SEPHORA COLLECTION - Beauty Amplifier Set and Refresh Spray,False,False,False,True,16.0,0.0,1771781,Standard,,1,0
COVER FX,setting-powder-face-powder,COVER FX - High Performance Setting Spray Mini,False,False,False,False,15.0,0.0,2221752,Standard,,1,0
Giorgio Armani Beauty,setting-powder-face-powder,Giorgio Armani Beauty - Neo Nude Fusion Powder,False,False,False,False,58.0,0.0,2079283,Standard,,7,0
Too Faced,setting-powder-face-powder,Too Faced - Peach Blur Translucent Smoothing Finishing Powder – Peaches and Cream Collection,False,False,False,True,30.0,0.0,1961515,Standard,,63,0
Kopari,setting-powder-face-powder,Kopari - Coconut Rose Toner,False,False,False,False,25.0,0.0,1918705,Standard,,1,0
STELLAR,setting-powder-face-powder,STELLAR - Cosmic Face Haze Finishing Powder,False,False,False,True,30.0,0.0,1903434,Standard,,27,0
Supergoop!,setting-powder-face-powder,Supergoop! - Invincible Setting Powder SPF 45 Refill,False,False,True,False,18.0,0.0,2042927,Standard,,3,0
Estée Lauder,setting-powder-face-powder,Estée Lauder - The Mattifier Shine Control Perfecting Primer + Finisher,False,False,False,False,38.0,0.0,1930320,Standard,,1,0
Laura Mercier,setting-powder-face-powder,Laura Mercier - Invisible Loose Setting Powder,False,False,False,False,38.0,0.0,1307479,Standard,,1,0
COVER FX,setting-powder-face-powder,COVER FX - Illuminating Setting Spray,False,False,False,False,31.0,0.0,1904812,Standard,,1,0
BECCA,setting-powder-face-powder,BECCA - Under Eye Brightening Setting Powder,False,False,False,False,25.0,0.0,2037588,Standard,,1,0
GLAMGLOW,setting-powder-face-powder,GLAMGLOW - GLOWSETTER™ Makeup Setting Spray,False,False,False,False,32.0,0.0,1923549,Standard,,1,0
Laura Mercier,setting-powder-face-powder,Laura Mercier - Invisible Pressed Setting Powder,False,False,False,False,38.0,0.0,1579218,Standard,,23,0
IT Cosmetics,setting-powder-face-powder,IT Cosmetics - Bye Bye Pores Illumination,False,False,False,False,29.0,0.0,2195147,Standard,,4,0
Guerlain,setting-powder-face-powder,Guerlain - Météorites Compact,False,False,False,False,62.0,0.0,2192649,Standard,,2,0
LAWLESS,setting-powder-face-powder,LAWLESS - Seal The Deal Loose Setting Powder,False,False,False,True,36.0,0.0,2107316,Standard,,14,0
lilah b.,setting-powder-face-powder,lilah b. - Aglow™ Face Mist,False,False,False,False,48.0,0.0,1978402,Standard,,1,0
Givenchy,setting-powder-face-powder,Givenchy - Prisme Libre Couture Edition,True,False,False,False,60.0,0.0,2198950,Standard,,1,0
KEVYN AUCOIN,setting-powder-face-powder,KEVYN AUCOIN - The Gossamer Loose Setting Powder,False,False,False,False,72.0,0.0,1798412,Standard,,3,0
BECCA,setting-powder-face-powder,BECCA - Skin Love Glow Shield Prime & Set Mist,False,False,False,False,32.0,0.0,2195113,Standard,,1,0
Givenchy,setting-powder-face-powder,Givenchy - Prisme Libre Lunar New Year Edition,True,False,False,False,60.0,0.0,2132777,Standard,,2,0
CLINIQUE,setting-powder-face-powder,CLINIQUE - Stay-Matte Universal Blotting Powder,False,False,False,False,28.5,0.0,1815109,Standard,,1,0
Givenchy,setting-powder-face-powder,Givenchy - Poudre Première Mat & Translucent-Finish Loose Powder,False,False,False,False,58.0,0.0,1589126,Standard,,22,0
LAWLESS,setting-powder-face-powder,LAWLESS - Seal The Deal Loose Setting Powder Mini,False,True,False,True,23.0,0.0,2271682,Standard,,1,0
La Mer,setting-powder-face-powder,La Mer - The Sheer Pressed Powder,False,False,True,False,95.0,0.0,1998087,Standard,,6,0
CLINIQUE,setting-powder-face-powder,CLINIQUE - Redness Solutions Instant Relief Mineral Pressed Powder,False,False,False,False,34.5,0.0,1295765,Standard,,1,0
SEPHORA COLLECTION,setting-powder-face-powder,SEPHORA COLLECTION - Beauty Amplifier Pressed Setting Powder,False,False,False,True,16.0,0.0,1997055,Standard,,1,0
ILIA,setting-powder-face-powder,ILIA - Flow-Thru Radiant Transclucent Powder SPF 20,False,False,False,False,34.0,0.0,2008118,Standard,,4,0
Marc Jacobs Beauty,setting-powder-face-powder,Marc Jacobs Beauty - Finish-Line Perfecting Coconut Setting Powder,False,False,False,False,44.0,0.0,2070068,Standard,,16,0
rms beauty,setting-powder-face-powder,"rms beauty - ""Un"" Powder",False,False,False,False,34.0,0.0,1902766,Standard,,1,0
Laura Mercier,setting-powder-face-powder,Laura Mercier - Secret Blurring Powder,False,False,False,False,28.0,0.0,2107860,Standard,,10,0
tarte,setting-powder-face-powder,tarte - Filtered Light Setting Powder - Sea Collection,False,False,False,True,34.0,0.0,1935451,Standard,,1,0
ILIA,setting-powder-face-powder,ILIA - Prime & Set Mini Duo,True,False,False,True,23.0,0.0,2217875,Standard,,1,0
Kat Von D,setting-powder-face-powder,Kat Von D - Kitten Mini Lock-It Mini Baking Duo,False,False,False,True,23.0,0.0,1956796,Standard,,31,0
Algenist,setting-powder-face-powder,Algenist - Color Correcting Finishing Powder,False,False,False,False,38.0,0.0,1808898,Standard,,1,0
Wander Beauty,setting-powder-face-powder,Wander Beauty - Play All Day Translucent Powder,False,False,False,False,32.0,0.0,2230449,Standard,,1,0
Cinema Secrets,setting-powder-face-powder,Cinema Secrets - Ultralucent Setting Powder,False,False,True,False,22.0,0.0,1768266,Standard,,34,0
Estée Lauder,setting-powder-face-powder,Estée Lauder - The Illuminator Radiant Perfecting Primer + Finisher,False,False,False,False,38.0,0.0,1930346,Standard,,1,0
Kate Somerville,setting-powder-face-powder,Kate Somerville - UncompliKated SPF 50 Soft Focus Makeup Setting Spray,False,False,False,False,38.0,0.0,1934686,Standard,,1,0
TOM FORD,setting-powder-face-powder,TOM FORD - Translucent Finishing Powder,False,False,True,False,82.0,0.0,1992536,Standard,,3,0
Estée Lauder,setting-powder-face-powder,Estée Lauder - Set + Refresh Perfecting Makeup Mist,False,False,False,False,38.0,0.0,1970383,Standard,,1,0
beautyblender,setting-powder-face-powder,beautyblender - Re-Dew Set & Refresh Spray,False,False,False,False,30.0,0.0,2097392,Standard,,1,0
COVER FX,setting-powder-face-powder,COVER FX - The Perfect Light Highlighting Powder,False,False,False,True,34.0,0.0,1845338,Standard,,22,0
Koh Gen Do,setting-powder-face-powder,Koh Gen Do - Natural Lighting Powder,False,False,False,False,58.0,0.0,1358282,Standard,,11,0
ILIA,setting-powder-face-powder,ILIA - Radiant Translucent Powder SPF 20,False,False,True,False,34.0,0.0,2080323,Standard,,3,0
Marc Jacobs Beauty,setting-powder-face-powder,Marc Jacobs Beauty - Perfection Powder - Featherweight Finish,False,False,False,False,48.0,0.0,1552538,Standard,,23,0
bareMinerals,setting-powder-face-powder,bareMinerals - Dew Mist Shimmering Setting Spray,False,False,False,False,28.0,0.0,2216935,Standard,,1,0
NARS,setting-powder-face-powder,NARS - Light Reflecting Pressed Setting Powder,False,False,False,False,37.0,0.0,1768290,Standard,,142,0
CLINIQUE,setting-powder-face-powder,CLINIQUE - Uplighting Illuminating Powder,False,False,False,True,28.5,0.0,1844182,Standard,,7,0
Ciaté London,setting-powder-face-powder,Ciaté London - Dewy Spritz,False,False,False,True,25.0,0.0,2029569,Standard,,1,0
tarte,setting-powder-face-powder,"tarte - Ready, Set, Radiant Skin Mist",False,False,False,False,25.0,0.0,1926088,Standard,,1,0
Wander Beauty,setting-powder-face-powder,Wander Beauty - Glow Getter Mist,False,False,True,False,28.0,0.0,1902238,Standard,,1,0
STELLAR,setting-powder-face-powder,STELLAR - Cosmic Face Setting Powder,False,False,False,True,30.0,0.0,1903442,Standard,,8,0
Algenist,setting-powder-face-powder,Algenist - Splash Hydrating Setting Mist,False,False,False,False,35.0,0.0,1898642,Standard,,1,0
Koh Gen Do,setting-powder-face-powder,Koh Gen Do - Face Powder In Jar,False,False,False,False,58.0,0.0,1358274,Standard,,8,0
Cinema Secrets,setting-powder-face-powder,Cinema Secrets - Super Sealer Mattifying Setting Spray,False,False,True,False,24.0,0.0,1768191,Standard,,1,0
Bobbi Brown,setting-powder-face-powder,Bobbi Brown - Primer Plus Hydrating 3 in 1 Setting Spray,False,False,False,False,35.0,0.0,2087351,Standard,,1,0
SEPHORA COLLECTION,setting-powder-face-powder,SEPHORA COLLECTION - Beauty Amplifier Smoothing Translucent Setting Powder,False,False,False,True,16.0,0.0,1878248,Standard,,1,0
Viseart,setting-powder-face-powder,Viseart - Seamless Setting Powder,False,False,True,False,35.0,0.0,2006468,Standard,,1,0
Pretty Vulgar,setting-powder-face-powder,Pretty Vulgar - Lock It In Makeup Setting Spray,False,False,False,True,30.0,0.0,1949759,Standard,,1,0
Natasha Denona,setting-powder-face-powder,Natasha Denona - Invisible HD Face Powder,False,False,False,False,32.0,0.0,1926443,Standard,,2,0
INC.redible,setting-powder-face-powder,INC.redible - Good Day Jelly Spray,False,False,False,False,15.0,0.0,2206530,Standard,,1,0
COVER FX,setting-powder-face-powder,COVER FX - Illuminating Setting Powder,False,True,False,False,35.0,0.0,2255016,Standard,,1,0
STELLAR,setting-powder-face-powder,STELLAR - Cosmic Face Lustre Illuminating Powder,False,False,False,True,30.0,0.0,1927987,Standard,,1,0
Lancôme,setting-powder-face-powder,Lancôme - TRANSLUCENCE Silky Loose Powder,False,False,True,False,37.0,0.0,1795558,Standard,,5,0
Koh Gen Do,setting-powder-face-powder,Koh Gen Do - Maifanshi Pressed Powder,False,False,False,False,78.0,0.0,1572189,Standard,,1,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Diamond Bomb All-Over Diamond Veil,False,False,False,True,38.0,0.0,2113033,Standard,,203,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Killawatt Freestyle Highlighter,False,False,False,True,36.0,0.0,2211076,Standard,,642,0
BECCA,luminizer-luminous-makeup,BECCA - Shimmering Skin Perfector® Pressed Highlighter,False,False,False,False,39.0,0.0,1721240,Standard,,991,0
Hourglass,luminizer-luminous-makeup,Hourglass - Ambient® Lighting Powder,False,False,False,False,48.0,0.0,1483502,Standard,,583,0
Charlotte Tilbury,luminizer-luminous-makeup,Charlotte Tilbury - Hollywood Flawless Filter,False,False,False,False,44.0,0.0,2116044,Standard,,64,0
NARS,luminizer-luminous-makeup,NARS - The Multiple,True,False,True,False,39.0,0.0,1888759,Standard,,536,0
Yves Saint Laurent,luminizer-luminous-makeup,Yves Saint Laurent - Touche Eclat All-Over Brightening Pen,False,False,False,False,35.0,0.0,2209344,Standard,,835,0
Kat Von D,luminizer-luminous-makeup,Kat Von D - Shade + Light Face Contour Refillable Palette,False,False,False,True,49.0,0.0,1848522,Standard,,1,0
Charlotte Tilbury,luminizer-luminous-makeup,Charlotte Tilbury - Filmstar Bronze & Glow Contour Duo,False,False,False,False,68.0,0.0,2115939,Standard,,23,0
Jouer Cosmetics,luminizer-luminous-makeup,Jouer Cosmetics - Molten Glow All Over Face & Body Highlighter,True,True,True,False,28.0,0.0,2255065,Standard,$67.00,1,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Bomb Baby Mini Lip and Face Set,False,False,False,True,23.0,0.0,2018331,Standard,,1,0
HUDA BEAUTY,luminizer-luminous-makeup,HUDA BEAUTY - N.Y.M.P.H. Not Your Mama’s Panty Hose All Over Body Highlighter,False,False,False,True,49.0,0.0,2218725,Standard,,60,0
FARSÁLI,luminizer-luminous-makeup,FARSÁLI - Unicorn Essence Antioxidant Primer Serum,False,False,False,True,54.0,0.0,1931526,Standard,,1,0
Hourglass,luminizer-luminous-makeup,Hourglass - Ambient® Lighting Palette,False,False,False,False,64.0,0.0,1606086,Standard,,336,0
Dior,luminizer-luminous-makeup,Dior - BACKSTAGE Glow Face Palette,False,False,False,True,45.0,0.0,2224954,Standard,,129,0
Benefit Cosmetics,luminizer-luminous-makeup,Benefit Cosmetics - The Cheekleaders Cheek Palette,True,False,False,False,60.0,0.0,2201226,Standard,$150.00,16,0
bareMinerals,luminizer-luminous-makeup,bareMinerals - All-Over Face Color,False,False,False,False,22.0,0.0,1164771,Standard,,673,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Fairy Bomb Glittering Pom Pom,False,False,False,True,42.0,0.0,2067809,Standard,,67,0
Smashbox,luminizer-luminous-makeup,Smashbox - Step-By-Step Contour Kit,False,False,False,False,35.0,0.0,1629500,Standard,,270,0
MILK MAKEUP,luminizer-luminous-makeup,MILK MAKEUP - Flex Highlighter,False,True,False,True,28.0,0.0,2242782,Standard,,1,0
Urban Decay,luminizer-luminous-makeup,Urban Decay - Naked Flushed Palette,False,False,False,False,34.0,0.0,1475540,Standard,,353,0
Kat Von D,luminizer-luminous-makeup,Kat Von D - Alchemist Holographic Palette,False,False,False,True,16.0,0.0,1890615,Standard,,355,0
rms beauty,luminizer-luminous-makeup,rms beauty - Beauty Luminizer,False,False,False,False,38.0,0.0,1833508,Standard,,58,0
Sephora Favorites,luminizer-luminous-makeup,Sephora Favorites - Sunkissed Glow Kit,True,False,False,True,45.0,0.0,2208429,Standard,$103.00,1,0
BECCA,luminizer-luminous-makeup,BECCA - Shimmering Skin Perfector® Liquid Highlighter,False,False,False,False,41.0,0.0,825802,Standard,,251,0
Anastasia Beverly Hills,luminizer-luminous-makeup,Anastasia Beverly Hills - Sugar Glow Kit,False,False,False,False,40.0,0.0,1993948,Standard,,158,0
BECCA,luminizer-luminous-makeup,BECCA - Glow on the Go Highlighter Set,True,False,True,False,20.0,0.0,2018885,Standard,,201,0
PATRICK TA,luminizer-luminous-makeup,PATRICK TA - Major Glow Highlighting Mist,False,False,False,True,32.0,0.0,2221380,Standard,,24,0
HUDA BEAUTY,luminizer-luminous-makeup,HUDA BEAUTY - 3D Highlighter Palette,False,False,False,True,45.0,0.0,2055986,Standard,,94,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Match Stix Shimmer Skinstick,False,False,False,True,25.0,0.0,1925775,Standard,,200,0
COVER FX,luminizer-luminous-makeup,COVER FX - Custom Enhancer Drops,False,False,False,False,42.0,0.0,1904820,Standard,,321,0
BECCA,luminizer-luminous-makeup,BECCA - Shimmering Skin Perfector® Pressed - Collector’s Edition,True,False,False,False,39.0,0.0,2222834,Standard,,5,0
Marc Jacobs Beauty,luminizer-luminous-makeup,Marc Jacobs Beauty - Dew Drops Coconut Gel Highlighter,False,False,False,False,45.0,0.0,2207710,Standard,,337,0
SEPHORA COLLECTION,luminizer-luminous-makeup,"SEPHORA COLLECTION - Colorful Face Powders – Blush, Bronze, Highlight, & Contour",False,False,False,True,14.0,0.0,1636828,Standard,,56,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Killawatt Foil Freestyle Highlighter Palette,True,False,False,True,54.0,38.0,2144590,Standard,,1,1
Charlotte Tilbury,luminizer-luminous-makeup,Charlotte Tilbury - Beauty Highlighter Wand,False,False,False,False,38.0,0.0,2201408,Standard,,17,0
Laura Mercier,luminizer-luminous-makeup,Laura Mercier - Matte Radiance Baked Powder Compact,False,False,False,False,42.0,0.0,1522184,Standard,,186,0
TOM FORD,luminizer-luminous-makeup,TOM FORD - Soleil Glow Bronzer,False,False,False,False,112.0,0.0,2219608,Standard,,3,0
MILK MAKEUP,luminizer-luminous-makeup,MILK MAKEUP - Highlighter,False,False,False,False,24.0,0.0,1782069,Standard,,51,0
Dior,luminizer-luminous-makeup,Dior - Diorskin Nude Luminizer Shimmering Glow Powder,False,False,False,False,48.0,0.0,2105120,Standard,,81,0
Urban Decay,luminizer-luminous-makeup,Urban Decay - Heavy Metal Face & Body Glitter Gel - Sparkle Out Loud Collection,True,False,False,False,22.0,0.0,2235679,Standard,,5,0
Benefit Cosmetics,luminizer-luminous-makeup,Benefit Cosmetics - Dandelion Box o’ Powder Blush,False,False,False,False,30.0,0.0,650226,Standard,,374,0
Bobbi Brown,luminizer-luminous-makeup,Bobbi Brown - Shimmer Brick Highlighter,False,False,True,False,48.0,0.0,1289511,Standard,,128,0
MAKE UP FOR EVER,luminizer-luminous-makeup,"MAKE UP FOR EVER - Artist Face Color Highlight, Sculpt and Blush Powder",False,False,False,True,23.0,0.0,1972793,Standard,,136,0
tarte,luminizer-luminous-makeup,tarte - Tarteist™ PRO Glow to Go Highlight & Contour Palette,False,False,False,False,19.0,0.0,1895531,Standard,,1,0
Guerlain,luminizer-luminous-makeup,Guerlain - Météorites Highlighting Powder Pearls,False,False,False,False,64.0,0.0,1578285,Standard,,131,0
GLAMGLOW,luminizer-luminous-makeup,GLAMGLOW - GLOWPOWDER™ Hyaluronic Acid Infused Glow Palette,False,False,True,False,42.0,29.0,2113116,Standard,,1,1
La Mer,luminizer-luminous-makeup,La Mer - The Hydrating Illuminator,False,True,False,False,75.0,0.0,2275881,Standard,,1,0
Kat Von D,luminizer-luminous-makeup,Kat Von D - Metal Crush Extreme Highlighter Palette,True,False,False,True,36.0,21.5,1965367,Standard,,1,1
SEPHORA COLLECTION,luminizer-luminous-makeup,SEPHORA COLLECTION - Beauty Amplifier Afterglow Primer & Luminizer,False,False,False,True,16.0,10.0,1763200,Standard,,1,1
Bobbi Brown,luminizer-luminous-makeup,Bobbi Brown - Highlighting Powder,False,False,False,False,48.0,0.0,2028082,Standard,,70,0
Kaja,luminizer-luminous-makeup,Kaja - Mochi Glow Bouncy Highlighter,False,False,False,True,19.0,0.0,2139780,Standard,,102,0
MILK MAKEUP,luminizer-luminous-makeup,MILK MAKEUP - Holographic Stick,False,False,False,False,18.0,0.0,2017507,Standard,,121,0
Wander Beauty,luminizer-luminous-makeup,Wander Beauty - On-The-Glow Blush and Illuminator,False,False,True,False,42.0,0.0,1813906,Standard,,18,0
FENTY BEAUTY by Rihanna,luminizer-luminous-makeup,FENTY BEAUTY by Rihanna - Killawatt Foil Freestyle Highlighter,False,False,False,True,36.0,0.0,2211092,Standard,,90,0
Too Faced,luminizer-luminous-makeup,Too Faced - Diamond Light Multi-Use Highlighter,False,False,False,False,36.0,0.0,2016707,Standard,,86,0
NARS,luminizer-luminous-makeup,NARS - Super Radiant Booster,True,False,False,False,30.0,0.0,2172799,Standard,,8,0
NARS,luminizer-luminous-makeup,NARS - Highlighting Powder,False,False,False,False,38.0,0.0,2058642,Standard,,30,0
Dior,luminizer-luminous-makeup,Dior - BACKSTAGE Contour Palette,False,False,False,True,45.0,0.0,2087807,Standard,,1,0
Kaja,luminizer-luminous-makeup,Kaja - Mochi Minis Bouncy Blendable Highlighter & Blush Duo,True,True,False,True,16.0,0.0,2264216,Standard,,1,0
Natasha Denona,luminizer-luminous-makeup,Natasha Denona - Bloom Blush & Glow Palette,False,False,False,False,55.0,0.0,2190593,Standard,,1,0
tarte,luminizer-luminous-makeup,tarte - Treasure Pot Glitter Gel,True,False,False,False,18.0,0.0,2178788,Standard,,11,0
