,brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,target_x,1 star,2 stars,3 stars,4 stars,5 stars,avg_rating,review_count_y,total_ratings,compound_score,compound
2264,Lancôme,mascara,Lancôme - GRANDIÔSE - Wide-Angle Fan Effect Mascara,False,False,False,False,32.0,0.0,1641265,Standard,,0,60.0,58.0,60.0,112.0,326.0,4.0,616.0,616.0,0.00661457142857143,0.46403599999999995
2265,CLINIQUE,mascara,CLINIQUE - High Impact Extreme Volume Mascara,False,False,False,False,22.0,0.0,1440486,Standard,,0,85.0,38.0,48.0,87.0,201.0,3.6,459.0,459.0,-0.007420533880903491,0.31968
2266,Givenchy,mascara,Givenchy - Phenomen’Eyes Waterproof  Mascara,False,False,False,False,32.0,0.0,1666007,Standard,,0,7.0,3.0,5.0,10.0,40.0,4.1,65.0,65.0,0.0,0.457156
2267,Marc Jacobs Beauty,mascara,Marc Jacobs Beauty - Velvet Noir Major Volume Mascara Mini,False,False,False,False,14.0,0.0,2170173,Standard,,0,,,,,,,,,,
2268,Giorgio Armani Beauty,mascara,Giorgio Armani Beauty - Eyes To Kill Waterproof Mascara,False,False,False,False,32.0,0.0,1667856,Standard,,0,,,,,,,,,,
2269,CLINIQUE,mascara,CLINIQUE - Lash Doubling Mascara,False,False,False,False,19.5,0.0,502641,Standard,,0,46.0,50.0,80.0,158.0,349.0,4.0,683.0,683.0,0.0024044510385756676,0.31529599999999997
2270,Lancôme,mascara,Lancôme - Monsieur Big Hearts Limited Edition Mascara,True,False,False,False,25.0,0.0,2186484,Standard,,0,,,,,,,,,,
2271,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Excessive Lash Arresting Volume Mascara,False,False,False,True,25.0,0.0,1831395,Standard,,0,49.0,33.0,34.0,78.0,286.0,4.1,480.0,480.0,0.008259036144578314,0.6132
2272,Urban Decay,mascara,Urban Decay - Perversion Waterproof Mascara,False,False,False,False,24.0,0.0,2203198,Standard,,0,3.0,2.0,2.0,3.0,17.0,4.1,27.0,27.0,,0.498164
2273,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Smoky Lash Mascara,False,False,False,True,23.0,0.0,1097229,Standard,,0,152.0,182.0,207.0,484.0,1545.0,4.2,2570.0,2570.0,0.002999417532278419,0.568152
2274,SEPHORA COLLECTION,mascara,SEPHORA COLLECTION - Volume ON Mascara,False,False,False,True,10.0,0.0,2012615,Standard,,0,4.0,8.0,14.0,18.0,43.0,4.0,87.0,87.0,,0.6477599999999998
2275,Lancôme,mascara,Lancôme - ÔSCILLATION - Vibrating Infinite Powermascara,False,False,False,False,36.5,0.0,1130822,Standard,,0,82.0,52.0,56.0,87.0,282.0,3.8,559.0,559.0,-0.0003952229299363059,0.6252280000000001
2276,bareMinerals,mascara,bareMinerals - Lash Domination® Volumizing Mascara,False,False,False,False,19.0,0.0,1785005,Standard,,0,43.0,26.0,18.0,36.0,93.0,3.5,216.0,216.0,-0.010428048780487805,0.19053600000000004
2277,Hourglass,mascara,Hourglass - Film Noir® Full Spectrum Mascara,False,False,False,False,28.0,0.0,1265800,Standard,,0,25.0,28.0,27.0,87.0,266.0,4.2,433.0,433.0,0.0026126760563380284,0.567508
2278,Dior,mascara,Dior - Diorshow Iconic Waterproof Mascara,False,False,False,False,29.5,0.0,1162635,Standard,,0,88.0,48.0,76.0,127.0,408.0,4.0,747.0,747.0,0.005014659685863875,0.678992
2279,Lancôme,mascara,Lancôme - Monsieur Big Waterproof Mascara Mini,False,False,False,False,12.0,0.0,2075497,Standard,,0,,,,,,,,,,
2280,Lancôme,mascara,Lancôme - HYPNOSE WATERPROOF - Custom Volume Mascara,False,False,False,False,27.5,0.0,834028,Standard,,0,34.0,32.0,47.0,63.0,194.0,3.9,370.0,370.0,0.0023631822386679,0.307828
2281,Giorgio Armani Beauty,mascara,Giorgio Armani Beauty - Black Ecstasy Mascara,False,False,False,False,32.0,0.0,1638337,Standard,,0,6.0,4.0,14.0,13.0,74.0,4.3,111.0,111.0,0.0,0.5098520000000001
2282,Charlotte Tilbury,mascara,Charlotte Tilbury - Full Fat Lashes Mascara,False,False,False,False,29.0,0.0,2102556,Standard,,0,10.0,8.0,8.0,4.0,18.0,3.3,48.0,48.0,,0.34728800000000004
2283,Ciaté London,mascara,Ciaté London - Wonderwand Intensely Volumising Mascara,False,False,False,False,22.0,0.0,1840636,Standard,,0,29.0,28.0,50.0,94.0,252.0,4.1,453.0,453.0,0.0091546875,0.676444
2284,Givenchy,mascara,Givenchy - Base Mascara Perfecto,False,False,False,False,29.0,0.0,1968445,Standard,,0,,,,,,,,,,
2285,MILK MAKEUP,mascara,MILK MAKEUP - KUSH Waterproof Mascara Mini,False,False,False,True,12.0,0.0,2214799,Standard,,0,51.0,30.0,20.0,21.0,38.0,2.8,160.0,160.0,,0.43944800000000006
2286,Bobbi Brown,mascara,Bobbi Brown - Eye Opening Mascara,False,False,False,False,31.0,0.0,1780667,Standard,,0,80.0,80.0,32.0,61.0,143.0,3.3,396.0,396.0,0.013194736842105263,0.3909
2287,Givenchy,mascara,Givenchy - Noir Couture 4 in 1 Mascara,False,False,False,True,33.0,0.0,1442607,Standard,,0,42.0,51.0,57.0,100.0,375.0,4.1,625.0,625.0,0.007207940298507463,0.5823400000000002
2288,CLINIQUE,mascara,CLINIQUE - Chubby Lash Fattening Mascara,False,False,False,True,19.5,0.0,1711654,Standard,,0,19.0,31.0,31.0,64.0,116.0,3.9,261.0,261.0,0.004085945945945946,0.51656
2289,IT Cosmetics,mascara,"IT Cosmetics - Tightline Waterproof 3-in-1 Black Primer, Eyeliner, & Mascara",False,False,False,False,24.0,0.0,1999010,Standard,,0,,,,,,,,,,
2290,Pretty Vulgar,mascara,Pretty Vulgar - Faux Reals Extreme Volume Mascara,False,False,False,True,23.0,0.0,2201846,Standard,,0,82.0,196.0,453.0,806.0,1067.0,4.0,2604.0,2604.0,,0.5897479999999999
2291,Bobbi Brown,mascara,Bobbi Brown - Intensifying Long-Wear Mascara,False,False,False,False,31.0,0.0,1386879,Standard,,0,5.0,4.0,8.0,18.0,61.0,4.3,96.0,96.0,0.021281967213114754,0.627988
2292,TOM FORD,mascara,TOM FORD - Extreme Mascara,False,False,True,False,46.0,0.0,1987478,Standard,,0,1.0,3.0,4.0,3.0,19.0,4.2,30.0,30.0,0.0,0.6351520000000002
2293,Kat Von D,mascara,Kat Von D - Go Big or Go Home Mascara Mini,False,True,False,True,12.0,0.0,2243905,Standard,,0,1.0,1.0,3.0,1.0,4.0,3.6,10.0,10.0,,0.8174000000000001
2294,Lancôme,mascara,Lancôme - DÉFINICILS - High Definition Mascara Mini,False,False,False,False,13.0,0.0,2111201,Standard,,0,125.0,144.0,290.0,667.0,1986.0,4.3,3212.0,3212.0,0.007485911303407247,
2295,MILK MAKEUP,mascara,MILK MAKEUP - KUSH Lash Primer Mini,False,True,False,True,12.0,0.0,2243046,Standard,,0,,,,,,,,,,
2296,Marc Jacobs Beauty,mascara,Marc Jacobs Beauty - O!Mega Lash Volumizing Mascara,False,False,False,False,26.0,0.0,1613322,Standard,,0,90.0,52.0,57.0,105.0,289.0,3.8,593.0,593.0,0.0034689473684210523,0.48389199999999993
2297,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Smoky Extravagant Mascara Mini,False,False,False,True,12.0,0.0,1586080,Standard,,0,8.0,2.0,7.0,4.0,32.0,3.9,53.0,53.0,,0.41593599999999986
2298,tarte,mascara,tarte - Big Ego Mascara Mini,False,False,False,False,12.0,0.0,2254605,Standard,,0,,,,,,,,,,
2299,bareMinerals,mascara,bareMinerals - Lashtopia Volumizing Mascara,False,False,False,False,19.0,0.0,2076347,Standard,,0,5.0,7.0,6.0,10.0,14.0,3.5,42.0,42.0,,0.390188
2300,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Smoky Stretch Lengthening & Defining Mascara,False,False,False,True,24.0,0.0,1669035,Standard,,0,1.0,3.0,5.0,7.0,17.0,4.1,33.0,33.0,0.0,0.6257800000000001
2301,TOM FORD,mascara,TOM FORD - Extreme Eye Bad Ass Mascara,False,False,False,False,46.0,0.0,2225514,Standard,,0,,,,,,,,,,
2302,tarte,mascara,"tarte - Lights, Camera, Flashes™ Statement Mascara",False,False,False,False,23.0,0.0,1534338,Standard,,0,103.0,97.0,102.0,127.0,274.0,3.5,703.0,703.0,0.0009485590778097982,0.30139999999999995
2303,Giorgio Armani Beauty,mascara,Giorgio Armani Beauty - Eccentrico Mascara,False,False,False,False,32.0,0.0,1857879,Standard,,0,6.0,3.0,15.0,37.0,97.0,4.4,158.0,158.0,-0.002655376344086022,0.6597720000000001
2304,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Aqua Smoky Extravagant Waterproof Mascara,False,False,False,True,24.0,0.0,1586072,Standard,,0,102.0,44.0,29.0,36.0,78.0,2.8,289.0,289.0,0.0009078571428571425,0.14912399999999998
2305,Lancôme,mascara,Lancôme - GRANDIÔSE Waterproof Mascara,False,False,False,False,32.0,0.0,1816438,Standard,,0,8.0,11.0,7.0,9.0,57.0,4.0,92.0,92.0,0.006067391304347825,0.604688
2306,Guerlain,mascara,Guerlain - Maxilash Intense Volumizing Mascara,False,False,False,False,33.0,0.0,1689835,Standard,,0,,,,,,,,,,
2307,Pretty Vulgar,mascara,Pretty Vulgar - The Feathers Mascara,False,False,False,True,24.0,0.0,1949767,Standard,,0,,,,,,,,,,
2308,Dior,mascara,Dior - Diorshow Pump'N'Volume Waterproof Mascara,False,False,False,False,29.5,0.0,2050359,Standard,,0,7.0,10.0,6.0,5.0,16.0,3.3,44.0,44.0,,0.4066560000000001
2309,stila,mascara,stila - Magnum XXX™ Mascara,False,True,False,False,23.0,0.0,2261709,Standard,,0,,,,,,,,,,
2310,Marc Jacobs Beauty,mascara,Marc Jacobs Beauty - Bestselling Mascara & Gel Eyeliner Set,True,False,False,True,20.0,0.0,1893387,Standard,,0,,,,,,,,,,
2311,Lancôme,mascara,Lancôme - HYPNÔSE DRAMA Mascara Mini,True,False,False,True,13.0,0.0,1731678,Standard,,0,4.0,2.0,1.0,2.0,20.0,4.1,29.0,29.0,0.0,0.5847040000000001
2312,Benefit Cosmetics,mascara,Benefit Cosmetics - BADgal Lash Mascara Mini,True,False,False,True,11.0,0.0,1040666,Standard,,0,489.0,498.0,675.0,1351.0,3302.0,4.0,6315.0,6315.0,0.004433055502936162,
2313,MILK MAKEUP,mascara,MILK MAKEUP - Ubame Mascara,False,False,False,False,24.0,0.0,1781285,Standard,,0,45.0,35.0,24.0,46.0,131.0,3.7,281.0,281.0,0.009779527559055118,0.3646960000000001
2314,Christian Louboutin,mascara,Christian Louboutin - Lash Amplifying Lacquer,False,False,True,False,70.0,0.0,1936814,Standard,,0,2.0,2.0,0.0,2.0,17.0,4.3,23.0,23.0,0.0,0.6774450000000001
2315,Bobbi Brown,mascara,Bobbi Brown - Bobbi's Eyecons,True,False,False,False,25.0,0.0,1935840,Standard,,0,,,,,,,,,,
2316,Buxom,mascara,Buxom - Big Tease™ Plumping Mascara,False,False,False,False,22.0,0.0,1959139,Standard,,0,33.0,23.0,29.0,36.0,60.0,3.4,181.0,181.0,0.0,0.5159360000000001
2317,NUDESTIX,mascara,NUDESTIX - Lash Lengthening Mascara,False,False,False,False,26.0,0.0,1648468,Standard,,0,7.0,6.0,2.0,8.0,22.0,3.7,45.0,45.0,0.0,0.525532
2318,Givenchy,mascara,Givenchy - Noir Couture 4 in 1 Waterproof Mascara,False,False,False,True,33.0,0.0,1504984,Standard,,0,18.0,12.0,10.0,18.0,47.0,3.6,105.0,105.0,-0.007454545454545454,0.4216520000000001
2319,Smashbox,mascara,Smashbox - Photo Finish Lash Primer,False,False,False,False,23.0,0.0,1811926,Standard,,0,,,,,,,,,,
2320,Grande Cosmetics,mascara,Grande Cosmetics - Lash Junkie Set,True,False,False,False,20.0,0.0,2114825,Standard,$30.00,0,,,,,,,,,,
2321,surratt beauty,mascara,surratt beauty - Relevée Mascara,False,False,False,False,30.0,0.0,1673383,Standard,,0,1.0,1.0,3.0,3.0,10.0,4.1,18.0,18.0,0.0,0.7788999999999999
2322,Shiseido,mascara,Shiseido - ControlledChaos Volumizing Mascara Ink,False,False,False,False,25.0,0.0,2185635,Standard,,0,19.0,7.0,8.0,5.0,15.0,2.8,54.0,54.0,,0.18944399999999995
2323,Guerlain,mascara,Guerlain - Maxi Lash So Volume Mascara & Eyeliner Set,True,False,True,False,32.0,0.0,2141299,Standard,$64.00,0,,,,,,,,,,
2324,Shiseido,mascara,Shiseido - Imperial Lash Mascara Ink,False,False,False,False,25.0,0.0,2136349,Standard,,0,6.0,3.0,6.0,13.0,38.0,4.1,66.0,66.0,,0.385924
2325,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Aqua Smoky Lash,False,False,False,True,23.0,0.0,1164656,Standard,,0,173.0,119.0,103.0,218.0,505.0,3.7,1118.0,1118.0,0.0032594882729211085,0.31073999999999996
2326,MILK MAKEUP,mascara,MILK MAKEUP - When the Kush Hits Customizable Set,True,False,False,False,35.0,0.0,2276988,Standard,,0,,,,,,,,,,
2327,LASHFOOD,mascara,LASHFOOD - Flirty Little Stowaways,True,False,True,False,75.0,0.0,2213205,Standard,$134.00,0,,,,,,,,,,
2328,Wander Beauty,mascara,Wander Beauty - Unlashed Volume & Curl Mascara,False,False,True,False,24.0,0.0,1856772,Standard,,0,27.0,15.0,12.0,34.0,201.0,4.3,289.0,289.0,0.0,0.46990799999999994
2330,CLINIQUE,mascara,CLINIQUE - High Impact Lash Elevating Mascara,False,False,True,False,19.5,0.0,1968247,Standard,,0,55.0,18.0,6.0,16.0,31.0,2.6,126.0,126.0,,0.31197199999999997
2331,TOM FORD,mascara,TOM FORD - Ultra Length Mascara,False,False,True,False,46.0,0.0,1987486,Standard,,0,1.0,2.0,0.0,1.0,7.0,4.0,11.0,11.0,,0.5103099999999999
2332,surratt beauty,mascara,surratt beauty - Pas de Deux Relevée Lash Curler & Mascara Set,True,False,False,True,45.0,0.0,2144848,Standard,$60.00,0,,,,,,,,,,
2333,tarte,mascara,tarte - Tarteist™ Mini Lash Paint Mascara,False,False,True,False,12.0,0.0,2226819,Standard,,0,1.0,0.0,0.0,0.0,2.0,3.7,3.0,3.0,,0.5311
2334,Givenchy,mascara,Givenchy - Noir Couture Volume Mascara,False,False,False,False,33.0,0.0,1589159,Standard,,0,27.0,10.0,19.0,23.0,87.0,3.8,166.0,166.0,0.0023425531914893615,0.465456
2335,rms beauty,mascara,rms beauty - Volumizing Mascara,False,False,True,False,28.0,0.0,1902758,Standard,,0,,,,,,,,,,
2336,SEPHORA COLLECTION,mascara,SEPHORA COLLECTION - Lashcraft Defining Mascara,False,True,False,True,12.0,0.0,2129427,Standard,,0,,,,,,,,,,
2337,SEPHORA COLLECTION,mascara,SEPHORA COLLECTION - LashCraft Have It All Mascara,False,False,False,True,12.0,0.0,2045110,Standard,,0,,,,,,,,,,
2338,MAKE UP FOR EVER,mascara,MAKE UP FOR EVER - Lash Fibers,False,False,True,False,21.0,0.0,1054808,Standard,,0,,,,,,,,,,
2339,KEVYN AUCOIN,mascara,KEVYN AUCOIN - The Expert Mascara,False,False,False,False,29.0,0.0,1813229,Standard,,0,8.0,7.0,6.0,10.0,26.0,3.7,57.0,57.0,0.0,0.48910800000000004
2340,Buxom,mascara,Buxom - Big Tease™ Plumping Mascara Mini,False,False,False,False,12.0,0.0,1959147,Standard,,0,10.0,5.0,3.0,2.0,7.0,2.7,27.0,27.0,,0.20320000000000005
2341,Estée Lauder,mascara,Estée Lauder - Pure Color Envy Lash Mascara,False,False,False,False,28.0,0.0,2148716,Standard,,0,,,,,,,,,,
2342,TOM FORD,mascara,TOM FORD - Shutter Lash Mascara,True,False,True,False,45.0,0.0,1993690,Standard,,0,1.0,3.0,0.0,0.0,0.0,1.8,4.0,4.0,,-0.5156999999999999
2343,STELLAR,mascara,STELLAR - Absolute Mascara,False,False,False,True,22.0,0.0,1903509,Standard,,0,1.0,6.0,8.0,3.0,18.0,3.9,36.0,36.0,0.0,0.49913599999999997
2344,Pretty Vulgar,mascara,Pretty Vulgar - Down Below Lash Primer,False,False,False,True,24.0,0.0,1949775,Standard,,0,,,,,,,,,,
2345,Marc Jacobs Beauty,mascara,Marc Jacobs Beauty - Waterproof Eyeliner & Volumizing Mascara - Fall Runway Edition,True,False,False,False,49.0,0.0,2125458,Standard,,0,,,,,,,,,,
2346,Marc Jacobs Beauty,mascara,Marc Jacobs Beauty - Lash Lifter - Gel Definition Mascara,False,False,False,True,26.0,0.0,1501295,Standard,,0,156.0,77.0,48.0,78.0,150.0,3.0,509.0,509.0,-0.0013771689497716908,0.424
2347,IT Cosmetics,mascara,IT Cosmetics - Lash Blowout Mascara,False,True,False,False,25.0,0.0,2273191,Standard,,0,,,,,,,,,,
2348,Peter Thomas Roth,mascara,Peter Thomas Roth - Lashes To Die For™ The Mascara,False,False,False,False,25.0,0.0,1216951,Standard,,0,28.0,25.0,35.0,93.0,362.0,4.4,543.0,543.0,0.006954393305439331,0.48182
2349,Givenchy,mascara,Givenchy - Noir Interdit Mascara,False,False,False,False,29.0,0.0,1968437,Standard,,0,7.0,22.0,75.0,180.0,123.0,4.0,407.0,407.0,0.0020713178294573644,0.5558639999999999
2350,SEPHORA COLLECTION,mascara,SEPHORA COLLECTION - LashCraft Length & Volume Mascara Mini,False,False,False,True,5.0,0.0,1848662,Standard,,0,,,,,,,,,,
2351,Benefit Cosmetics,mascara,Benefit Cosmetics - They're Real Double Deal,True,True,False,True,32.0,0.0,2264398,Standard,,0,,,,,,,,,,
2352,Kat Von D,eyeliner,Kat Von D - Tattoo Liner,False,False,False,True,20.0,0.0,1177567,Standard,,0,1310.0,1132.0,1347.0,2406.0,10545.0,4.2,16740.0,16740.0,0.03273912214750886,0.612552
2353,Marc Jacobs Beauty,eyeliner,Marc Jacobs Beauty - Highliner Gel Eye Crayon Eyeliner,False,False,False,False,25.0,0.0,1501311,Standard,,0,303.0,252.0,397.0,1079.0,4632.0,4.4,6663.0,6663.0,0.008200789553598542,0.5912839999999999
2354,stila,eyeliner,stila - Stay All Day® Waterproof Liquid Eye Liner,False,False,False,False,22.0,0.0,1221084,Standard,,0,502.0,472.0,629.0,1565.0,7157.0,4.4,10325.0,10325.0,0.02770735810685894,0.5061
2355,Urban Decay,eyeliner,Urban Decay - 24/7 Glide-On Eye Pencil,False,False,False,False,22.0,0.0,1971522,Standard,,0,607.0,678.0,990.0,2848.0,10250.0,4.4,15373.0,15373.0,0.015024151161351538,0.435452
2356,SEPHORA COLLECTION,eyeliner,SEPHORA COLLECTION - Retractable Waterproof Eyeliner,False,False,False,True,12.0,0.0,1118033,Standard,,0,320.0,303.0,452.0,1368.0,3637.0,4.3,6080.0,6080.0,0.011559590443686008,0.34851200000000015
2357,Marc Jacobs Beauty,eyeliner,Marc Jacobs Beauty - Fineliner Ultra-Skinny Gel Eye Crayon Eyeliner,False,False,False,False,25.0,0.0,2098655,Standard,,0,54.0,53.0,52.0,92.0,451.0,4.2,702.0,702.0,0.010351680672268906,0.58492
2358,SEPHORA COLLECTION,eyeliner,SEPHORA COLLECTION - 12hr Colorful Contour Eyeliner,False,False,False,True,10.0,0.0,1473743,Standard,,0,246.0,193.0,222.0,589.0,1440.0,4.0,2690.0,2690.0,0.010660492610837439,0.6092639999999999
2359,NARS,eyeliner,NARS - High-Pigment Longwear Eyeliner,False,True,False,False,24.0,0.0,2245942,Standard,,0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,,0.8167500000000001
2360,FENTY BEAUTY by Rihanna,eyeliner,FENTY BEAUTY by Rihanna - Flyliner Longwear Liquid Eyeliner,False,False,False,True,20.0,0.0,2094258,Standard,,0,277.0,239.0,185.0,220.0,1074.0,3.8,1995.0,1995.0,,0.4337720000000001
2361,Bobbi Brown,eyeliner,Bobbi Brown - Long-Wear Gel Eyeliner,False,False,False,False,27.0,0.0,1287408,Standard,,0,141.0,158.0,186.0,374.0,1601.0,4.3,2460.0,2460.0,0.016163195308334814,0.448948
2362,Hourglass,eyeliner,Hourglass - 1.5MM Mechanical Gel Eye Liner,False,False,False,False,48.0,0.0,1621523,Standard,,0,107.0,90.0,93.0,140.0,335.0,3.7,765.0,765.0,0.02323642533936652,0.17776399999999995
2363,FENTY BEAUTY by Rihanna,eyeliner,FENTY BEAUTY by Rihanna - Vivid Liquid Eyeliner Trio,True,False,False,True,35.0,0.0,2225845,Standard,,0,26.0,32.0,24.0,30.0,42.0,3.2,154.0,154.0,,0.473324
2365,stila,eyeliner,stila - Smudge Stick Waterproof Eye Liner,False,False,False,False,22.0,0.0,2100972,Standard,,0,211.0,169.0,157.0,433.0,977.0,3.9,1947.0,1947.0,0.01013538291605302,0.29706000000000005
2366,MAKE UP FOR EVER,eyeliner,MAKE UP FOR EVER - Aqua XL Eye Pencil Waterproof Eyeliner,False,False,False,True,21.0,0.0,1799048,Standard,,0,109.0,78.0,76.0,121.0,412.0,3.8,796.0,796.0,0.006339197530864198,0.47758399999999995
2367,SEPHORA COLLECTION,eyeliner,SEPHORA COLLECTION - Colorful Shadow & Liner,False,False,False,True,14.0,0.0,1642081,Standard,,0,113.0,117.0,168.0,620.0,1723.0,4.4,2741.0,2741.0,0.01588638627559491,0.5856119999999999
2369,tarte,eyeliner,tarte - Tarteist™ Double Take Eyeliner,False,False,False,False,24.0,0.0,1827062,Standard,,0,40.0,50.0,79.0,133.0,616.0,4.3,918.0,918.0,0.018671308016877636,0.616548
2370,Smashbox,eyeliner,Smashbox - Always Sharp Waterproof Kôhl Eyeliner,False,False,False,False,21.0,0.0,1551902,Standard,,0,183.0,145.0,152.0,206.0,426.0,3.5,1112.0,1112.0,0.008952416756176154,0.35808400000000007
2371,CLINIQUE,eyeliner,CLINIQUE - Quickliner for Eyes Intense,False,False,False,False,19.0,0.0,1394519,Standard,,0,53.0,43.0,65.0,119.0,264.0,3.9,544.0,544.0,0.017149699398797597,0.51012
2372,SEPHORA COLLECTION,eyeliner,SEPHORA COLLECTION - Colorful Wink-It Felt Liner Waterproof,False,False,False,True,14.0,0.0,1698695,Standard,,0,76.0,64.0,77.0,132.0,374.0,3.9,723.0,723.0,0.01811,0.573288
2373,Urban Decay,eyeliner,Urban Decay - Heavy Metal Glitter Eyeliner,True,False,False,False,21.0,0.0,2234730,Standard,,0,43.0,44.0,85.0,378.0,1662.0,4.6,2212.0,2212.0,0.07544769157544028,0.7610399999999999
2375,CLINIQUE,eyeliner,CLINIQUE - Pretty Easy Liquid Eyelining Pen,False,False,False,False,22.0,0.0,1711639,Standard,,0,25.0,38.0,46.0,106.0,628.0,4.5,843.0,843.0,0.05596891191709845,0.624136
2376,Kat Von D,eyeliner,Kat Von D - Ink Liner,False,False,False,True,20.0,0.0,1585819,Standard,,0,277.0,222.0,248.0,448.0,1698.0,4.1,2893.0,2893.0,0.017781609993060374,0.41964
2377,Marc Jacobs Beauty,eyeliner,Marc Jacobs Beauty - Magic Marc'er Precision Pen Waterproof Liquid Eyeliner,False,False,False,False,30.0,0.0,1505213,Standard,,0,64.0,82.0,86.0,178.0,693.0,4.2,1103.0,1103.0,0.020919204655674106,0.530708
2378,Benefit Cosmetics,eyeliner,Benefit Cosmetics - Roller Liner Waterproof Liquid Eyeliner,False,False,False,False,22.0,0.0,2181238,Standard,,0,49.0,50.0,100.0,313.0,696.0,4.3,1208.0,1208.0,,0.6740160000000001
2379,Bobbi Brown,eyeliner,Bobbi Brown - Perfectly Defined Gel Eyeliner,False,False,False,False,27.0,0.0,1587674,Standard,,0,15.0,15.0,17.0,17.0,104.0,4.1,168.0,168.0,0.015275968992248062,0.4351
2380,MAKE UP FOR EVER,eyeliner,"MAKE UP FOR EVER - Artist Color Pencil: Eye, Lip & Brow Pencil",False,False,False,True,18.0,0.0,2072437,Standard,,0,7.0,13.0,19.0,33.0,140.0,4.3,212.0,212.0,,0.692292
2382,NUDESTIX,eyeliner,NUDESTIX - Magnetic Eye Color,False,False,False,False,26.0,0.0,1648633,Standard,,0,18.0,12.0,18.0,45.0,159.0,4.3,252.0,252.0,0.1341323943661972,0.6639880000000001
2384,Kat Von D,eyeliner,Kat Von D - Ink Well Long-Wear Matte Eyeliner,False,False,False,True,20.0,0.0,2089811,Standard,,0,159.0,86.0,36.0,39.0,64.0,2.4,384.0,384.0,,0.262592
2385,Lancôme,eyeliner,Lancôme - ARTLINER - Precision Point EyeLiner,False,False,False,False,30.5,0.0,136952,Standard,,0,47.0,52.0,66.0,210.0,958.0,4.5,1333.0,1333.0,0.029858283031522468,0.3889960000000001
2386,SEPHORA COLLECTION,eyeliner,SEPHORA COLLECTION - Colorful Waterproof Eyeliner,False,False,False,True,12.0,0.0,1877505,Standard,,0,33.0,32.0,40.0,78.0,293.0,4.2,476.0,476.0,0.07394285714285714,0.37272800000000006
2387,tarte,eyeliner,tarte - Sex Kitten Liquid Liner,False,False,False,False,20.0,0.0,1961069,Standard,,0,36.0,27.0,38.0,43.0,308.0,4.2,452.0,452.0,0.017616,0.5048600000000001
2388,stila,eyeliner,stila - Stay All Day® Waterproof Liquid Eye Liner - Micro Tip,False,False,False,False,22.0,0.0,2053833,Standard,,0,21.0,20.0,23.0,18.0,139.0,4.1,221.0,221.0,,0.43428
